precio,titulo_anuncio,tipo_alojamineto,n_personas,n_dormitorios,n_camas,n_banos,valoracion,n_evaluaciones,comunidad,url
80.0,Apartamento para dos personas - CON PISCINA,piso,2.0,1.0,1.0,1.0,4.69,148.0,castilla_la_mancha,https://www.airbnb.es/rooms/21434927?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691086244_KlD1Y%2BAlXj5WTHFP&previous_page_section_name=1000&federated_search_id=39cbfae6-f721-4263-a31e-4869c5a4f1f2
42.0,"Apartamento familiar limpio,Fnideq",piso,5.0,2.0,1.0,1.0,1.0,74.0,ceuta,https://www.airbnb.es/rooms/904493966558068867?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086509_gyxHCVQj1FFWiHC2&previous_page_section_name=1000&federated_search_id=057217bf-ed44-4be3-b4c8-3e414d58f9cd
96.0,Apartamento Estudio,piso,4.0,0.0,2.0,1.0,4.55,29.0,valencia,https://www.airbnb.es/rooms/818552330618634353?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-30&check_out=2023-10-06&source_impression_id=p3_1691085375_5C5ywRW4HMiQ5OG5&previous_page_section_name=1000&federated_search_id=85512cb0-df72-49b1-b51b-52564e2f0df4
123.0,El Avistador. Montes de Toledo,piso,2.0,1.0,1.0,1.0,4.93,337.0,castilla_la_mancha,https://www.airbnb.es/rooms/29559685?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-01&check_out=2023-10-07&source_impression_id=p3_1691086186_DnaaH3vr0VYqcgq0&previous_page_section_name=1000&federated_search_id=f7c6e6d5-8d40-4b0b-9666-c7a42ffb97ee
45.0,Acogedor apartamento céntrico,piso,2.0,1.0,1.0,1.0,4.54,13.0,murcia,https://www.airbnb.es/rooms/778200695365362416?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-08&check_out=2023-08-13&source_impression_id=p3_1691086281_cCU9rjQOnYx7Hzi9&previous_page_section_name=1000&federated_search_id=27ce2f2e-a752-417a-88df-5688f680d26a
141.0,Villa Nova,piso,6.0,3.0,3.0,2.0,5.0,33.0,andalucia,https://www.airbnb.es/rooms/695793319709244890?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-11&check_out=2023-11-18&source_impression_id=p3_1691086413_VjyVSF3pKvDv%2FNeX&previous_page_section_name=1000&federated_search_id=87af01fd-537e-4d7c-874e-5c065cc5d659
80.0,Apartamento para dos personas - CON PISCINA,piso,2.0,1.0,1.0,1.0,4.69,148.0,castilla_y_leon,https://www.airbnb.es/rooms/21434927?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691086005_dvn607%2BAwj%2BGOjld&previous_page_section_name=1000&federated_search_id=701ea364-b440-4ade-bce4-8abe8639d2cb
68.0,Espectacular Loft/terraza - Cal Eugenio Margalef,piso,2.0,1.0,1.0,1.0,4.89,45.0,cataluña,https://www.airbnb.es/rooms/45264560?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691085954_iiWt7n0x2DNXaMa%2B&previous_page_section_name=1000&federated_search_id=8827959c-79be-40a6-8127-3163a9b198c3
72.0,La Olivita - Finca Emmita,casa,2.0,1.0,1.0,1.0,4.85,123.0,aragon,https://www.airbnb.es/rooms/30370138?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-15&check_out=2023-09-20&source_impression_id=p3_1691085869_OSLkb5s2817fCTNi&previous_page_section_name=1000&federated_search_id=0a9749c8-b701-416e-90b0-c7d926d21d43
59.0,Pequeño apartament rural con un gran jardin. WIFI,casa,2.0,1.0,1.0,1.0,4.42,73.0,pais_vasco,https://www.airbnb.es/rooms/39110212?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-16&check_out=2023-09-21&source_impression_id=p3_1691085628_%2FXI6ZiXHfJ34Rycv&previous_page_section_name=1000&federated_search_id=a351f612-6da7-49ad-a724-ca1169f0384e
52.0,La Hornera de Bibiana,casa,4.0,1.0,2.0,1.0,4.76,79.0,cantabria,https://www.airbnb.es/rooms/41523594?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-24&check_out=2023-09-29&source_impression_id=p3_1691085592_NA3GZ5p5jK3otVWR&previous_page_section_name=1000&federated_search_id=c6d28f05-53da-4ea3-bef7-2cc4337ed57b
46.0,apartamento equipado,piso,4.0,3.0,3.0,1.0,1.0,74.0,melilla,https://www.airbnb.es/rooms/936123835796070625?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691086582_Lgg5t8Nus4NOSkPM&previous_page_section_name=1000&federated_search_id=ec6e7866-7611-49d6-afe6-eb0d5a96f79c
111.0,Mirador de Mijares,piso,3.0,1.0,2.0,1.0,5.0,4.0,aragon,https://www.airbnb.es/rooms/868750486145264125?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691085873_UQHfmRUy4qQljFTq&previous_page_section_name=1000&federated_search_id=a37df857-e886-40ea-af94-2a6b7a0ca5ad
130.0,Ático privado en Montan (Montanejos),piso,3.0,1.0,2.0,1.0,4.72,166.0,aragon,https://www.airbnb.es/rooms/26839195?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-30&check_out=2023-09-05&source_impression_id=p3_1691085869_uP0SVA0mvM1C6ZoS&previous_page_section_name=1000&federated_search_id=0a9749c8-b701-416e-90b0-c7d926d21d43
40.0,La casita de Evita,piso,4.0,1.0,1.0,1.0,4.88,105.0,andalucia,https://www.airbnb.es/rooms/38612288?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-02&source_impression_id=p3_1691086432_dJ2SVez%2Fl6NM17ms&previous_page_section_name=1000&federated_search_id=d5e92cc4-b63f-4524-8b64-f1d3557f1087
59.0,"Loft rural en pueblo con encanto, Paradise.",piso,2.0,1.0,1.0,1.0,4.76,29.0,cantabria,https://www.airbnb.es/rooms/50993418?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085579_AJ5NYyrG06j1PLaT&previous_page_section_name=1000&federated_search_id=3bd3b8aa-cf5b-4847-aa79-dad04cc7fcef
116.0,Cabaña Camino Viejo,casa,2.0,1.0,1.0,1.0,5.0,78.0,comunidad_valenciana,https://www.airbnb.es/rooms/41173870?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-10&check_out=2023-09-15&source_impression_id=p3_1691086169_9QgAWS3hSQtRz%2BTA&previous_page_section_name=1000&federated_search_id=0473af94-4fbe-46a2-813f-395a7f33739f
90.0,"Alojamiento adosado en Rinlo, Ribadeo",piso,2.0,1.0,2.0,1.0,4.41,17.0,asturias,https://www.airbnb.es/rooms/664182939859979070?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-22&check_out=2023-08-27&source_impression_id=p3_1691085526_olSzGM2DG%2BP1qoQS&previous_page_section_name=1000&federated_search_id=42da71f5-7cc1-4953-a8c5-75750a1adb46
70.0,Apartamento,casa,2.0,1.0,1.0,1.0,4.89,9.0,pais_vasco,https://www.airbnb.es/rooms/855717588806388719?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-11&check_out=2023-09-16&source_impression_id=p3_1691085609_1XxF3mGQBbJh7hc9&previous_page_section_name=1000&federated_search_id=7a7a2c66-c278-4113-8cf2-ec5e834e86a4
35.0,Glamping en una pequeña plaza de aparcamiento privada,piso,2.0,1.0,1.0,1.0,4.8,5.0,comunidad_valenciana,https://www.airbnb.es/rooms/825230483974813047?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-29&source_impression_id=p3_1691086112_foDcL9UfXTU0TOod&previous_page_section_name=1000&federated_search_id=aa0bda1a-f027-4b61-b49a-766dd9d1ad32
28.0,Apartamento Nador junto al mar,piso,6.0,1.0,1.0,1.0,1.0,74.0,melilla,https://www.airbnb.es/rooms/793408218472619003?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-23&check_out=2023-09-28&source_impression_id=p3_1691086613_YEIopnrpgFNfP6oj&previous_page_section_name=1000&federated_search_id=b67421ed-36a3-4506-a32a-337d22d75b73
100.0,La casina de Olga,casa,2.0,1.0,1.0,1.0,4.97,34.0,asturias,https://www.airbnb.es/rooms/52894795?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-24&check_out=2023-09-30&source_impression_id=p3_1691085510_cv72V%2Foym3ndd9UQ&previous_page_section_name=1000&federated_search_id=3cead556-ff23-4525-9b22-195f22aa1c65
93.0,Los Naranjos Eco Home. Apartamento Limón (2 PAX),casa,2.0,1.0,1.0,1.0,4.92,12.0,extremadura,https://www.airbnb.es/rooms/51119637?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086389_VLwHewc22y2Bycfa&previous_page_section_name=1000&federated_search_id=8c358d0e-bf63-476c-89f6-d9f65150da01
45.0,GRANDES VISTAS,piso,2.0,1.0,1.0,1.0,4.74,307.0,asturias,https://www.airbnb.es/rooms/5084292?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-11-05&check_out=2023-11-10&source_impression_id=p3_1691085463_pW%2Biw6WyQloV7FTC&previous_page_section_name=1000&federated_search_id=66600497-684b-40aa-8ca0-a53dd62343cf
133.0,Elantxobe Plaza - Terraza exterior con toldo,piso,3.0,1.0,2.0,1.0,5.0,8.0,pais_vasco,https://www.airbnb.es/rooms/889751134372722613?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085636_5BGbiCYl51bBIaPl&previous_page_section_name=1000&federated_search_id=6fd22c8a-ac9b-46b5-9d62-a1ace86e9352
130.0,LOS PUENTES casa con jacuzzi para 2,piso,2.0,1.0,1.0,1.0,4.76,120.0,castilla_y_leon,https://www.airbnb.es/rooms/665886?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691086033_6exu2%2BLIA0kIW4Sr&previous_page_section_name=1000&federated_search_id=4922aeb6-8bb7-42c2-9e14-844bd77df82a
73.0,Apartamento de una habitación,piso,3.0,1.0,1.0,1.0,4.86,7.0,andalucia,https://www.airbnb.es/rooms/931168929700645249?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086436_AgKdQ5IFk9Du1yBQ&previous_page_section_name=1000&federated_search_id=380b503c-6271-433c-acd7-b4d90eb22511
36.0,Pequeño Loft en Cuenca,piso,2.0,0.0,1.0,1.0,4.4,91.0,castilla_la_mancha,https://www.airbnb.es/rooms/50274771?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2024-07-01&check_out=2024-07-06&source_impression_id=p3_1691086252_Z8I2Qd9%2F6CA6ymFv&previous_page_section_name=1000&federated_search_id=10b3325f-93e8-4cac-a023-c47a93311067
68.0,Hermosa habitación en la mejor área de Mallorca!,piso,2.0,1.0,1.0,1.0,4.23,30.0,baleares,https://www.airbnb.es/rooms/552832614873275670?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-27&source_impression_id=p3_1691086649_qAYYVJFhYzKlmdGQ&previous_page_section_name=1000&federated_search_id=b1308137-9ad7-46c4-affa-cddb405cec45
90.0,Desconecta en casita de campo en Lago Bolarque,casa,4.0,2.0,4.0,1.0,4.74,93.0,castilla_la_mancha,https://www.airbnb.es/rooms/27294741?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-27&source_impression_id=p3_1691086220_NNOXG9xnFYn0JTPu&previous_page_section_name=1000&federated_search_id=fd8be956-1c2a-4cba-a75d-2ce3f91af429
95.0,Estudio acogedor sobre el Valle de Galizano,casa,2.0,1.0,1.0,1.0,4.97,35.0,cantabria,https://www.airbnb.es/rooms/23406510?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085597_cZfoodUU8vp6944S&previous_page_section_name=1000&federated_search_id=38df2e61-481e-4b91-98de-a36ed2f715ac
85.0,Loft Industrial 22,piso,4.0,1.0,2.0,1.0,1.0,74.0,murcia,https://www.airbnb.es/rooms/936980233598550672?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-05&check_out=2023-08-11&source_impression_id=p3_1691086327_HiCwj5r6pYv%2B7C3G&previous_page_section_name=1000&federated_search_id=bdea0111-397a-49c2-b9cd-2aa51a1bbf54
60.0,"Apartamento a estrenar, perfectamente equipado(3)",piso,4.0,1.0,2.0,1.0,4.44,18.0,murcia,https://www.airbnb.es/rooms/753711904921980597?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-24&check_out=2023-08-29&source_impression_id=p3_1691086327_sf9LwB%2BEACyAT5va&previous_page_section_name=1000&federated_search_id=bdea0111-397a-49c2-b9cd-2aa51a1bbf54
56.0,Cómodo y tranquilo alojamiento en entorno natural.,casa,5.0,2.0,4.0,1.0,4.87,61.0,aragon,https://www.airbnb.es/rooms/696453781969192430?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691085857_gjY%2FpWMK740a9M30&previous_page_section_name=1000&federated_search_id=54519720-41e4-472a-9c3b-43affb34cd3b
60.0,El Descanso de Valderas - Madrid,piso,4.0,2.0,2.0,1.0,5.0,23.0,madrid,https://www.airbnb.es/rooms/752574676473554829?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691086107_ID2GWkCRX4XRX4NV&previous_page_section_name=1000&federated_search_id=493f7c51-32e1-4dc5-aecc-2cb8458a0b47
48.0,A 8 minutos del casco histórico y 15 de Puy du Fou,piso,6.0,1.0,5.0,2.0,4.62,13.0,castilla_la_mancha,https://www.airbnb.es/rooms/867034077177904356?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-16&check_out=2023-09-21&source_impression_id=p3_1691086217_Zux5YkZ2HiPo5bXx&previous_page_section_name=1000&federated_search_id=260d87fd-2bb8-4790-ab75-cb4042e7eb45
95.0,Precioso apartamento en Hoznayo,piso,4.0,2.0,3.0,2.0,5.0,6.0,cantabria,https://www.airbnb.es/rooms/905761215933818335?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691085588_zp5UAgpJHgyDu1aa&previous_page_section_name=1000&federated_search_id=6bdde363-927f-41b0-8b02-718ea1927f4a
85.0,Cabaña Pasiega restaurada cerca de todo. Con WIFI.,piso,6.0,2.0,2.0,1.0,4.92,374.0,cantabria,https://www.airbnb.es/rooms/6150874?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-24&check_out=2023-09-29&source_impression_id=p3_1691085563_QIu2jscfrR5bJg%2Fp&previous_page_section_name=1000&federated_search_id=1b0a8c5d-f6ef-4448-8f01-f1ff3664631d
50.0,Estudio independiente con garaje,piso,2.0,1.0,2.0,1.0,2.0,74.0,castilla_la_mancha,https://www.airbnb.es/rooms/940611318125466820?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086240_kldmstq1hnnsOlEh&previous_page_section_name=1000&federated_search_id=965f6993-bec5-49a6-a3af-420b949734a7
87.0,Bella casita - Parque Natural Lagunas de Ruidera,casa,4.0,2.0,5.0,1.0,4.72,55.0,castilla_la_mancha,https://www.airbnb.es/rooms/11922664?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-03&source_impression_id=p3_1691086248_CPmu6siDaoTxc%2FMA&previous_page_section_name=1000&federated_search_id=6f2fcb2c-fcb2-48cb-ba68-910bb71aa379
136.0,Vistas al mar y montaña,piso,5.0,2.0,3.0,1.0,5.0,14.0,galicia,https://www.airbnb.es/rooms/34523744?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691085439_Vun13gcv2pyQDViy&previous_page_section_name=1000&federated_search_id=341d5032-57e7-4880-aa07-61633be520b1
98.0,Duplex CotoCarcedo-Salinas,casa,5.0,3.0,3.0,2.0,4.93,58.0,asturias,https://www.airbnb.es/rooms/21001908?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-25&check_out=2023-09-30&source_impression_id=p3_1691085477_sZJ5uzUk9keKE6Cn&previous_page_section_name=1000&federated_search_id=8b80983a-ac9d-4163-b58f-c91dc4489ab7
75.0,Casa en el Delta del Ebro,casa,5.0,3.0,3.0,1.0,4.56,141.0,aragon,https://www.airbnb.es/rooms/12981668?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-25&check_out=2023-09-30&source_impression_id=p3_1691085880_CMTwyZmBWgqOJZ3j&previous_page_section_name=1000&federated_search_id=6b5b0ba2-3956-4ead-b3ac-bb3d20f2dc73
100.0,Casa Lola en Corme-Porto,piso,6.0,3.0,3.0,1.0,5.0,3.0,galicia,https://www.airbnb.es/rooms/921630749927233990?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691085443_TlTKq3Hkfr59b1av&previous_page_section_name=1000&federated_search_id=a7d0ccb3-edb8-481f-a64a-e6ae77d5899a
95.0,"Acogedor estudio con cama, cocina y baño.",piso,2.0,1.0,1.0,1.0,4.83,12.0,cantabria,https://www.airbnb.es/rooms/51975550?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-23&check_out=2023-08-28&source_impression_id=p3_1691085575_6daf5iBgYtf5xk2s&previous_page_section_name=1000&federated_search_id=f0f2ca5a-c346-4cd8-a53e-49ad37d6616d
36.0,Estudio encantador muy luminoso y tocando el mar,piso,2.0,0.0,3.0,1.0,4.83,162.0,andalucia,https://www.airbnb.es/rooms/16576226?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-10-26&check_out=2023-10-31&source_impression_id=p3_1691086448_iWRtTsI7YbYo7hOM&previous_page_section_name=1000&federated_search_id=b8dbd954-4832-4555-97b7-fac7c2778a04
65.0,ESCAPADA ROMÁNTICA A LA VAL D'ARAN,piso,4.0,1.0,2.0,1.0,4.84,481.0,aragon,https://www.airbnb.es/rooms/626746?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-25&check_out=2023-09-30&source_impression_id=p3_1691085849_4lOTbCH3m4F5rcdz&previous_page_section_name=1000&federated_search_id=9e8bebd6-f01c-4788-ae07-7f837bb5f471
63.0,Apartamento piscinas naturales mijares,piso,4.0,1.0,2.0,1.0,4.92,13.0,extremadura,https://www.airbnb.es/rooms/29528312?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691086389_lR4c4px2WIGUkE34&previous_page_section_name=1000&federated_search_id=8c358d0e-bf63-476c-89f6-d9f65150da01
119.0,Villa en la Ribera,casa,4.0,2.0,4.0,2.0,4.88,76.0,aragon,https://www.airbnb.es/rooms/12810274?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-18&check_out=2023-08-23&source_impression_id=p3_1691085888_Ju%2BCUbnSqIK4JVqb&previous_page_section_name=1000&federated_search_id=f990870d-b08c-461d-b466-25185206e6c1
64.0,Apartamento Juan de Borbón,piso,5.0,2.0,3.0,1.0,5.0,10.0,murcia,https://www.airbnb.es/rooms/894236960580044210?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691086286_TdYJDqw1I0qfxMnz&previous_page_section_name=1000&federated_search_id=356d1efd-13b9-489c-96a9-033d9af97124
67.0,Apartamento Completo en la Montaña Palentina,piso,2.0,1.0,2.0,1.0,5.0,9.0,castilla_y_leon,https://www.airbnb.es/rooms/902566427940331484?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-31&source_impression_id=p3_1691085980_Drn3QkSK0FJ%2B0cDf&previous_page_section_name=1000&federated_search_id=5c608d43-2220-4bac-92b4-438c79a82ae1
90.0,"Cabaña,Veiga Mariña",casa,2.0,1.0,2.0,1.0,1.0,74.0,galicia,https://www.airbnb.es/rooms/560854163164376072?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085431_%2FGbhPe3EI%2BASe9xX&previous_page_section_name=1000&federated_search_id=e9600b70-d00b-4c0a-be3e-31f2ccd10f32
96.0,Casa en el campo,casa,4.0,2.0,4.0,1.0,4.77,31.0,cataluña,https://www.airbnb.es/rooms/38892500?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691085945_6hBu1vZtEtRf9L8a&previous_page_section_name=1000&federated_search_id=d00cc8a9-0959-40b9-ad33-d52d372bd770
96.0,"Descansar no es suficiente, hay que Atalantar",piso,2.0,0.0,1.0,1.0,1.0,74.0,extremadura,https://www.airbnb.es/rooms/929998687876488785?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-25&check_out=2023-08-30&source_impression_id=p3_1691086332_klEX7WAbB22vCcJY&previous_page_section_name=1000&federated_search_id=188d98d2-0723-47d8-ae37-22d020b02010
109.0,"Sol,Estudio,Apartamentos ""EL PATIO"",Facinas-Tarifa",piso,2.0,0.0,1.0,1.0,4.98,43.0,andalucia,https://www.airbnb.es/rooms/44071350?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-22&source_impression_id=p3_1691086481_qD%2B%2B%2BUk4bYEWqMMc&previous_page_section_name=1000&federated_search_id=b348a4a6-0446-4609-9ffb-8c897d419c93
