,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,precio,titulo_anuncio,comunidad,url,tipo_alojamineto,numero_personas,n_dormitorios,nunmero_camas,nunmero_banos,valoracion,n_evaluaciones
280,280.0,280.0,280.0,,62€,"centro, cerca a todo",baleares,https://www.airbnb.es/rooms/16873875?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691086644_kNcFaZyFiAe8vO4t&previous_page_section_name=1000&federated_search_id=ac150196-9ff1-46ff-a624-f167e087fd4c,,,,,,,
281,281.0,281.0,281.0,,82€,"Parque Regional, Cabaña, estanque agua manantial",castilla_y_leon,https://www.airbnb.es/rooms/50925341?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-29&check_out=2023-09-03&source_impression_id=p3_1691085967_Qf7hhxKcUim6kPb7&previous_page_section_name=1000&federated_search_id=06d9905f-cb16-43f3-9f00-0ac4885f83d4,Gregorio,4 viajeros,1 dormitorio,3 camas,1 baño,"5,0",6
282,282.0,282.0,282.0,,,,ceuta,https://www.airbnb.es/rooms/22433340?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086547_Dx%2BFhBoHu2sTWPJV&previous_page_section_name=1000&federated_search_id=b11a0d50-4aac-4219-9e9c-a151c317ad74,,,,,,,
283,283.0,283.0,283.0,,,,baleares,https://www.airbnb.es/rooms/932003802117301052?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-30&check_out=2023-10-05&source_impression_id=p3_1691086674_Xrff2FmKKNWjOO8R&previous_page_section_name=1000&federated_search_id=fe1f8555-4e6b-4b84-84b1-22add19ceba6,,,,,,,
284,284.0,284.0,284.0,,55€,LOS CHOZOS DEL GEOPARQUE - Habitación doble 11,extremadura,https://www.airbnb.es/rooms/619220750384645456?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691086362_8CmBiieJCKGIyw3f&previous_page_section_name=1000&federated_search_id=969fb88e-1bfc-4875-8cbe-da527822721e,,,,,,,
285,285.0,285.0,285.0,,,,comunidad_valenciana,https://www.airbnb.es/rooms/12821124?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-17&source_impression_id=p3_1691086135_AbeyfByZOzkFrVUP&previous_page_section_name=1000&federated_search_id=a86b27f4-0962-4f79-8e1e-e8e9a9f7c3da,,,,,,,
286,286.0,286.0,286.0,,115€,Cabañal Planells House,valencia,https://www.airbnb.es/rooms/947568622479507756?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-12&check_out=2023-08-18&source_impression_id=p3_1691085350_2RgvG97CRmbJaW9X&previous_page_section_name=1000&federated_search_id=2b74227d-507c-474c-a98f-bd87e15f3143,vivienda,4 viajeros,1 dormitorio,1 cama,1 baño,,
287,287.0,287.0,287.0,,120€,Cabaña con encanto en el bosque con piscina,extremadura,https://www.airbnb.es/rooms/50060939?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-24&check_out=2023-09-29&source_impression_id=p3_1691086332_%2FxYnPT0G35U%2BEqfO&previous_page_section_name=1000&federated_search_id=188d98d2-0723-47d8-ae37-22d020b02010,cabaña,4 viajeros,2 dormitorios,3 camas,1 baño,"4,97",147
288,288.0,288.0,288.0,,50€,Salón-Comedor con sofá cama doble y chimenea,aragon,https://www.airbnb.es/rooms/20474075?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691085857_qCASEueWJImP8Eho&previous_page_section_name=1000&federated_search_id=54519720-41e4-472a-9c3b-43affb34cd3b,suite con entrada independiente,2 viajeros,1 dormitorio,1 cama,1 baño,"4,55",31
289,289.0,289.0,289.0,,,,pais_vasco,https://www.airbnb.es/rooms/947615409665899471?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-08&check_out=2023-08-13&source_impression_id=p3_1691085636_kmCPoxpoxEvbJLh5&previous_page_section_name=1000&federated_search_id=6fd22c8a-ac9b-46b5-9d62-a1ace86e9352,,,,,,,
290,290.0,290.0,290.0,,94€,"Un apartamento con Vistas, Aire Acond. y wifi",la_rioja,https://www.airbnb.es/rooms/25886369?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-16&check_out=2023-08-21&source_impression_id=p3_1691085783_FfrQ7%2BcRsMAkPRtU&previous_page_section_name=1000&federated_search_id=9615b049-1d79-4dd2-a8a5-7779e5bc11ac,piso,4 viajeros,1 dormitorio,1 cama,1 baño,"4,90",39
291,291.0,291.0,291.0,,74€,Impresionante apartamento de 1 habitación en Dalia,ceuta,https://www.airbnb.es/rooms/679569702714711294?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086520_TU56Cw8z3rIm1f5p&previous_page_section_name=1000&federated_search_id=24264967-4eb2-45b7-bfb3-1fa9b640c30d,apto,3 viajeros,1 dormitorio,1 cama,1 baño,,
292,292.0,292.0,292.0,,50€,"Habitaciónes con encanto "" Casa las Eras""",la_rioja,https://www.airbnb.es/rooms/42430068?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691085779_V5pbI1ni6IyOjqu9&previous_page_section_name=1000&federated_search_id=e434b464-b37a-49a6-9868-cdf4692f0e49,,,,,,,
293,293.0,293.0,293.0,,65€,Casa Típica Extremeña,extremadura,https://www.airbnb.es/rooms/34989629?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-21&check_out=2023-08-26&source_impression_id=p3_1691086404_G%2FU8Kcp4mrlWNDWj&previous_page_section_name=1000&federated_search_id=602a9d1a-6239-48ab-848c-f2dd2ff5c2c2,vivienda,4 viajeros,3 dormitorios,3 camas,1 baño,"4,87",23
294,294.0,294.0,294.0,,88€,Briones: Piso confortable - Cómodo departamento!,la_rioja,https://www.airbnb.es/rooms/18230782?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085787_%2BZ8I1dXhQSGmKGdE&previous_page_section_name=1000&federated_search_id=01f2f90f-8128-42ac-9f99-def30dbc19e3,piso,6 viajeros,3 dormitorios,5 camas,1 baño,"4,44",37
295,295.0,295.0,295.0,,58€,Casa de madera con piscina a doce km de Segovia,castilla_y_leon,https://www.airbnb.es/rooms/10127487?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-17&check_out=2023-09-22&source_impression_id=p3_1691085985_OO%2Bb%2BVZNrQ%2BjgiTa&previous_page_section_name=1000&federated_search_id=b50051a8-7f1a-4116-b1ff-f525b30baff0,bungalow,4 viajeros,1 dormitorio,3 camas,1 baño,"4,88",213
296,296.0,296.0,296.0,,85€,Casa de cuento en el bosque,extremadura,https://www.airbnb.es/rooms/718763458807318095?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-19&check_out=2023-08-24&source_impression_id=p3_1691086375_XspVjns0u11B5qBq&previous_page_section_name=1000&federated_search_id=b75cf506-cd7c-451a-875e-aa9b2560bab4,casa de invitados,3 viajeros,2 dormitorios,2 camas,1 baño,"4,95",20
297,297.0,297.0,297.0,,35€,Habitación 2pers. tren 5mi playa 10mi Te gustará ¡,comunidad_valenciana,https://www.airbnb.es/rooms/36444645?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691086181_itaHgWRjsSpk%2FJrw&previous_page_section_name=1000&federated_search_id=631070d1-c9b0-40d3-881a-dd0f7647920c,,,,,,,
298,298.0,298.0,298.0,,50€,Acogedor espacio en El Boalo,castilla_y_leon,https://www.airbnb.es/rooms/49074722?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691086005_0B12qmWvIbJYiDEQ&previous_page_section_name=1000&federated_search_id=701ea364-b440-4ade-bce4-8abe8639d2cb,suite con entrada independiente,2 viajeros,1 dormitorio,1 cama,1 baño,"4,84",116
299,299.0,299.0,299.0,,77€,1880 HAROs OLD TOWN HOUSE,la_rioja,https://www.airbnb.es/rooms/902686568999950104?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-26&source_impression_id=p3_1691085810_DWU7jDyUyk6bV2gj&previous_page_section_name=1000&federated_search_id=8389f586-7cd4-487a-8ec0-8f2c0ebb30ca,piso,4 viajeros,2 dormitorios,2 camas,1 baño,"4,75",4
300,300.0,300.0,300.0,,120€,Casa de campo señorial del s. XVII,galicia,https://www.airbnb.es/rooms/8125843?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-02&source_impression_id=p3_1691085411_TtMwFeL8Vd1XT46k&previous_page_section_name=1000&federated_search_id=d3e16820-2866-4c03-bb5c-451b6a792443,vivienda,8 viajeros,5 dormitorios,6 camas,"1,5 baños","4,70",53
301,301.0,301.0,301.0,,,,castilla_y_leon,https://www.airbnb.es/rooms/898558221792969524?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-08-31&source_impression_id=p3_1691085993_p1671B9FOKexkJ9f&previous_page_section_name=1000&federated_search_id=88f4465e-8c9b-48ed-8cc8-ac9cd1e6df16,,,,,,,
302,302.0,302.0,302.0,,,,madrid,https://www.airbnb.es/rooms/817471890600077454?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-13&check_out=2023-08-18&source_impression_id=p3_1691086065_mluP60ZhCoss4TCq&previous_page_section_name=1000&federated_search_id=b07146a4-1094-40b2-90f9-23ca39300c30,,,,,,,
303,303.0,303.0,303.0,,,,aragon,https://www.airbnb.es/rooms/25993422?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-10&source_impression_id=p3_1691085884_FZrpMlOAVf%2BB%2BKDM&previous_page_section_name=1000&federated_search_id=415aca3a-0056-44d2-aef3-28d018fdea57,,,,,,,
304,304.0,304.0,304.0,,94€,Agradable casa en un pequeño pueblo de La Rioja,la_rioja,https://www.airbnb.es/rooms/601152227277404987?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-17&check_out=2023-08-22&source_impression_id=p3_1691085795_xVg%2FCd0v3ULEXJYR&previous_page_section_name=1000&federated_search_id=00622a2c-a204-437a-b9a8-6dfbe9a4e0f5,vivienda,6 viajeros,3 dormitorios,4 camas,1 baño,"4,57",7
305,305.0,305.0,305.0,,80€,casa el trabaz,asturias,https://www.airbnb.es/rooms/866756838182121913?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-26&check_out=2023-09-01&source_impression_id=p3_1691085498_OMB4MWkCLI%2FzrZT0&previous_page_section_name=1000&federated_search_id=42ea6fea-c7e4-4482-94ab-997d9fc02a58,vivienda,4 viajeros,2 dormitorios,3 camas,1 baño,2,evaluaciones
306,306.0,306.0,306.0,,27€,Generador: 1 cama en habitación para 8 camas,madrid,https://www.airbnb.es/rooms/36094960?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086077_Dplxjw6Z8gmkAYbW&previous_page_section_name=1000&federated_search_id=bc0595a8-b236-4d91-851e-6f8b0e410d75,,,,,,,
307,307.0,307.0,307.0,,,,murcia,https://www.airbnb.es/rooms/49189489?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-22&check_out=2023-08-29&source_impression_id=p3_1691086303_auZvUmwTQw3ddHhA&previous_page_section_name=1000&federated_search_id=5fa4b39f-2c59-4f96-bb64-6da22f242341,,,,,,,
308,308.0,308.0,308.0,,68€,Apartamento nuevo con un gran jardín.,la_rioja,https://www.airbnb.es/rooms/685440349777798357?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-28&check_out=2023-09-02&source_impression_id=p3_1691085787_AUQoaely3ou4ISom&previous_page_section_name=1000&federated_search_id=01f2f90f-8128-42ac-9f99-def30dbc19e3,vivienda vacacional,4 viajeros,1 dormitorio,2 camas,1 baño,"4,79",19
309,309.0,309.0,309.0,,72€,Bungalow de montaña.,galicia,https://www.airbnb.es/rooms/917783289188388117?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-27&check_out=2023-09-01&source_impression_id=p3_1691085427_kB8E4Oe4Yr59N4eT&previous_page_section_name=1000&federated_search_id=43f0cc97-1db5-4878-899d-4b46768c551e,casa rural,2 viajeros,1 dormitorio,1 cama,1 baño,1,evaluación
310,310.0,310.0,310.0,,76€,Precioso Loft en Tarazona,aragon,https://www.airbnb.es/rooms/895671942476777892?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-20&check_out=2023-08-25&source_impression_id=p3_1691085849_ORE2laKeUz4mMdqZ&previous_page_section_name=1000&federated_search_id=9e8bebd6-f01c-4788-ae07-7f837bb5f471,piso,4 viajeros,1 dormitorio,2 camas,1 baño,"4,71",14
311,311.0,311.0,311.0,,,,aragon,https://www.airbnb.es/rooms/624263473115943742?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-14&check_out=2023-09-21&source_impression_id=p3_1691085853_MwC9F0V1gfLIIKEX&previous_page_section_name=1000&federated_search_id=ba022d98-3c62-4067-8336-c263ecc4524d,,,,,,,
312,312.0,312.0,312.0,,49€,2B-Precioso Apartamento en pleno centro. A estreno,castilla_la_mancha,https://www.airbnb.es/rooms/714958393598805562?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-13&source_impression_id=p3_1691086200_Ej8wwrrAjDZZHDJn&previous_page_section_name=1000&federated_search_id=c1b3c795-0090-4bde-b282-f72c46a36b04,piso,3 viajeros,1 dormitorio,2 camas,1 baño,"4,91",22
313,313.0,313.0,313.0,,39€,Alojamiento agradable,murcia,https://www.airbnb.es/rooms/810085095037913908?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-04&check_out=2023-08-09&source_impression_id=p3_1691086299_pLI%2Fg6NKbR9b12uS&previous_page_section_name=1000&federated_search_id=8d52f324-da10-4646-bcdc-488b72f6ee00,,,,,,,
314,314.0,314.0,314.0,,86€,Casa Govinda. Ordesa Pirineo Huesca,aragon,https://www.airbnb.es/rooms/4168297?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-18&check_out=2023-09-23&source_impression_id=p3_1691085853_BXQ8EFh7Pwizdmnj&previous_page_section_name=1000&federated_search_id=ba022d98-3c62-4067-8336-c263ecc4524d,casa rural,4 viajeros,2 dormitorios,4 camas,1 baño,"4,81",148
315,315.0,315.0,315.0,,46€,Casa Zorro,la_rioja,https://www.airbnb.es/rooms/45919877?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-16&check_out=2023-09-22&source_impression_id=p3_1691085752_xDooCLyuySn6Pyeq&previous_page_section_name=1000&federated_search_id=1ba26053-784a-4178-b2ad-a01a6c971a28,casa rural,2 viajeros,Estudio,1 cama,1 baño,"4,84",145
316,316.0,316.0,316.0,,30€,Alojamiento en Martil,ceuta,https://www.airbnb.es/rooms/946938120993557407?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-01&check_out=2023-09-06&source_impression_id=p3_1691086513_AVmH6EgOUVntkox5&previous_page_section_name=1000&federated_search_id=9b824765-0581-4726-9ab7-b8e0de7e3d03,piso,4 viajeros,2 dormitorios,2 camas,1 baño,,
317,317.0,317.0,317.0,,60€,Alojamiento rustico cerca Bilbao,pais_vasco,https://www.airbnb.es/rooms/812874554670563935?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-18&check_out=2023-09-23&source_impression_id=p3_1691085672_XHfy%2F2%2FeWJ3RctrV&previous_page_section_name=1000&federated_search_id=af0c58d0-857c-4237-ba49-44879f9a741c,Famille VB,5 viajeros,4 camas,1 baño,,,
318,318.0,318.0,318.0,,50€,Casa histórica con encanto en un pueblo Vasco,pais_vasco,https://www.airbnb.es/rooms/927659219346056830?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-03&check_out=2023-08-08&source_impression_id=p3_1691085628_uJubL%2F21zIQXwkB1&previous_page_section_name=1000&federated_search_id=a351f612-6da7-49ad-a724-ca1169f0384e,,,,,,,
319,319.0,319.0,319.0,,42€,A Casiña do Pazo. A Arnoia,galicia,https://www.airbnb.es/rooms/15778511?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-03&check_out=2023-09-08&source_impression_id=p3_1691085392_W8HY06CT6UzZKfc1&previous_page_section_name=1000&federated_search_id=0ea46c0c-4d83-4f93-9eb9-2e7c2710f8db,casa rural,2 viajeros,1 dormitorio,1 cama,1 baño,"4,93",351
320,320.0,320.0,320.0,,,,valencia,https://www.airbnb.es/rooms/911408327461386684?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-15&check_out=2023-08-20&source_impression_id=p3_1691085367_%2BfqkiZICzbCLXVZN&previous_page_section_name=1000&federated_search_id=715ecdc3-3511-4ce1-a16d-881ec9184d03,,,,,,,
321,321.0,321.0,321.0,,91€,Estudio con aire acondicionado en el corazón del eje Kabila - Marina,ceuta,https://www.airbnb.es/rooms/669256422801107131?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-14&check_out=2023-08-19&source_impression_id=p3_1691086544_ITbhgnGwROX5TebQ&previous_page_section_name=1000&federated_search_id=27aa5fbe-e719-4aa6-811d-79d5d0b04fb1,vivienda vacacional,2 viajeros,1 dormitorio,2 camas,1 baño,"4,83",23
322,322.0,322.0,322.0,,,,castilla_y_leon,https://www.airbnb.es/rooms/36519363?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-07&check_out=2023-08-12&source_impression_id=p3_1691086005_aSwXq3B6rI%2FsTOYH&previous_page_section_name=1000&federated_search_id=701ea364-b440-4ade-bce4-8abe8639d2cb,,,,,,,
323,323.0,323.0,323.0,,,,andalucia,https://www.airbnb.es/rooms/850461266729657311?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-02&check_out=2023-09-07&source_impression_id=p3_1691086456_SZxsdwkAl97hsHdv&previous_page_section_name=1000&federated_search_id=4682e3d6-9cec-422e-9724-ac12b125e123,,,,,,,
324,324.0,324.0,324.0,,100€,El Latido de Gaia,cantabria,https://www.airbnb.es/rooms/50964867?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-02&check_out=2023-09-07&source_impression_id=p3_1691085592_4FeyVVrMeF5rDxn3&previous_page_section_name=1000&federated_search_id=c6d28f05-53da-4ea3-bef7-2cc4337ed57b,casa de invitados,4 viajeros,1 dormitorio,4 camas,1 baño,"4,88",76
325,325.0,325.0,325.0,,86€,"Acogedora casa rural, Bages, Barcelona",cataluña,https://www.airbnb.es/rooms/7499436?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-14&check_out=2023-09-19&source_impression_id=p3_1691085915_sqmmU9m2dz0vtMdU&previous_page_section_name=1000&federated_search_id=c7d28109-dd8c-47a5-a71d-7c0ad3858f19,casa rural,4 viajeros,2 dormitorios,3 camas,1 baño,"4,89",211
326,326.0,326.0,326.0,,44€,Tranquila casa en el corazón da Costa da Morte,galicia,https://www.airbnb.es/rooms/54219332?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-09-18&check_out=2023-09-23&source_impression_id=p3_1691085439_flMNC729SeDDKenf&previous_page_section_name=1000&federated_search_id=341d5032-57e7-4880-aa07-61633be520b1,vivienda vacacional,4 viajeros,2 dormitorios,3 camas,2 baños,"4,91",11
327,327.0,327.0,327.0,,98€,Tienda Emperador,pais_vasco,https://www.airbnb.es/rooms/948316837932573150?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-09&check_out=2023-08-14&source_impression_id=p3_1691085632_C%2F%2FijMNuM5x%2FaAXk&previous_page_section_name=1000&federated_search_id=0b986941-a655-4298-8ccb-2ab6e59006b3,Kampaoh,6 viajeros,1 dormitorio,3 camas,1 baño compartido,,
328,328.0,328.0,328.0,,28€,Habitación barata cerca de la zona,valencia,https://www.airbnb.es/rooms/942982029215775766?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&check_in=2023-08-06&check_out=2023-08-11&source_impression_id=p3_1691085337_gTo7LXhkzee14RJA&previous_page_section_name=1000&federated_search_id=1b8a754b-9a72-48f7-a3cb-a98ba067e1f0,,,,,,,
